case,language,type,file,bertscore_model,bertscore_precision,bertscore_recall,bertscore_f1,bleurt,bleurt_source,device_bleurt,device_bertscore
medicine_5,swedish,original,Case_5_Medicine_Swedish_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.9399600028991699,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,delete,Case_5_Medicine_Swedish_summary_delete_1.csv,xlm-roberta-base,0.9638262987136841,0.9658659100532532,0.9648450016975403,0.3777974247932434,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,delete,Case_5_Medicine_Swedish_summary_delete_2.csv,xlm-roberta-base,0.9571436643600464,0.9401416778564453,0.9485664963722229,0.3777974247932434,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,delete,Case_5_Medicine_Swedish_summary_delete_3.csv,xlm-roberta-base,0.9464415311813354,0.9170803427696228,0.9315296411514282,0.3777974247932434,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,modify,Case_5_Medicine_Swedish_summary_mod_1.csv,xlm-roberta-base,0.9869488477706909,0.9877736568450928,0.9873610734939575,0.9215771555900574,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,modify,Case_5_Medicine_Swedish_summary_mod_2.csv,xlm-roberta-base,0.9766713976860046,0.9777143001556396,0.9771925210952759,0.9215771555900574,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,modify,Case_5_Medicine_Swedish_summary_mod_3.csv,xlm-roberta-base,0.9615792036056519,0.9646085500717163,0.9630914926528931,0.9215771555900574,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,synonyms,Case_5_Medicine_Swedish_summary_synonyms_1.csv,xlm-roberta-base,0.9784566164016724,0.979816734790802,0.9791361689567566,0.4478057622909546,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,synonyms,Case_5_Medicine_Swedish_summary_synonyms_2.csv,xlm-roberta-base,0.9596313238143921,0.9620397090911865,0.9608340263366699,0.4478057622909546,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,synonyms,Case_5_Medicine_Swedish_summary_synonyms_3.csv,xlm-roberta-base,0.9565764665603638,0.9590889811515808,0.9578311443328857,0.4478057622909546,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,original,Case_2_Medicine_Swedish_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.801823079586029,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,delete,Case_2_Medicine_Swedish_summary_delete_1.csv,xlm-roberta-base,0.9552522897720337,0.9557011127471924,0.9554766416549683,0.08930158615112305,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,delete,Case_2_Medicine_Swedish_summary_delete_2.csv,xlm-roberta-base,0.9426016211509705,0.9428719878196716,0.9427367448806763,0.08930158615112305,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,delete,Case_2_Medicine_Swedish_summary_delete_3.csv,xlm-roberta-base,0.9242908358573914,0.9141963124275208,0.9192158579826355,0.08930158615112305,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,modify,Case_2_Medicine_Swedish_summary_mod_1.csv,xlm-roberta-base,0.9890024662017822,0.9886206984519958,0.9888115525245667,0.2342911660671234,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,modify,Case_2_Medicine_Swedish_summary_mod_2.csv,xlm-roberta-base,0.9543402791023254,0.958160400390625,0.956246554851532,0.2342911660671234,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,modify,Case_2_Medicine_Swedish_summary_mod_3.csv,xlm-roberta-base,0.9035869240760803,0.8917701840400696,0.8976396322250366,0.3505857288837433,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,synonyms,Case_2_Medicine_Swedish_summary_synonyms_1.csv,xlm-roberta-base,0.9868402481079102,0.9855647087097168,0.9862020611763,0.2748167812824249,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,synonyms,Case_2_Medicine_Swedish_summary_synonyms_2.csv,xlm-roberta-base,0.981781005859375,0.9804670810699463,0.9811236262321472,0.2748167812824249,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,synonyms,Case_2_Medicine_Swedish_summary_synonyms_3.csv,xlm-roberta-base,0.9809671640396118,0.9798504114151001,0.9804084897041321,0.2748167812824249,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,original,Case_1_Medicine_Swedish_summary.csv,xlm-roberta-base,1.0,1.0,1.0,0.807556688785553,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,delete,Case_1_Medicine_Swedish_summary_delete_1.csv,xlm-roberta-base,0.9735990762710571,0.965935468673706,0.9697521328926086,0.43468886613845825,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,delete,Case_1_Medicine_Swedish_summary_delete_2.csv,xlm-roberta-base,0.9588887691497803,0.9286302328109741,0.9435169696807861,0.43468886613845825,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,delete,Case_1_Medicine_Swedish_summary_delete_3.csv,xlm-roberta-base,0.9474367499351501,0.9036248922348022,0.9250124096870422,0.2726362943649292,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,modify,Case_1_Medicine_Swedish_summary_mod_1.csv,xlm-roberta-base,0.9794058799743652,0.9707913398742676,0.9750795960426331,0.7090873122215271,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,modify,Case_1_Medicine_Swedish_summary_mod_2.csv,xlm-roberta-base,0.9594007730484009,0.9566274285316467,0.958012044429779,0.3806702494621277,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,modify,Case_1_Medicine_Swedish_summary_mod_3.csv,xlm-roberta-base,0.9080496430397034,0.9241517782211304,0.9160299301147461,0.29483652114868164,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,synonyms,Case_1_Medicine_Swedish_summary_synonyms_1.csv,xlm-roberta-base,0.9791243076324463,0.9835565090179443,0.9813354015350342,0.44502711296081543,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,synonyms,Case_1_Medicine_Swedish_summary_synonyms_2.csv,xlm-roberta-base,0.9645981788635254,0.9718942046165466,0.9682323932647705,0.06904442608356476,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,synonyms,Case_1_Medicine_Swedish_summary_synonyms_3.csv,xlm-roberta-base,0.9666619300842285,0.9748164415359497,0.9707220792770386,0.06904442608356476,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
