case,language,type,file,bertscore_model,bertscore_precision,bertscore_recall,bertscore_f1,bleurt,bleurt_source,device_bleurt,device_bertscore
medicine_5,swedish,modify,Case_5_Medicine_Swedish_summary_mod_1.csv,roberta-large,0.989642858505249,0.9890322685241699,0.9893375039100647,0.9215771555900574,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,modify,Case_5_Medicine_Swedish_summary_mod_2.csv,roberta-large,0.9724017977714539,0.9709102511405945,0.9716554284095764,0.9215771555900574,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,modify,Case_5_Medicine_Swedish_summary_mod_3.csv,roberta-large,0.9714785814285278,0.9704076051712036,0.9709427952766418,0.9215771555900574,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,synonyms,Case_5_Medicine_Swedish_summary_synonyms_1.csv,roberta-large,0.9813101887702942,0.9806527495384216,0.9809814095497131,0.4478057622909546,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,synonyms,Case_5_Medicine_Swedish_summary_synonyms_2.csv,roberta-large,0.9594258069992065,0.9624896049499512,0.9609552621841431,0.4478057622909546,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_5,swedish,synonyms,Case_5_Medicine_Swedish_summary_synonyms_3.csv,roberta-large,0.9594258069992065,0.9624896049499512,0.9609552621841431,0.4478057622909546,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,original,Case_2_Medicine_Swedish_summary.csv,roberta-large,1.0,1.0,1.0,0.801823079586029,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,delete,Case_2_Medicine_Swedish_summary_delete_1.csv,roberta-large,0.9704523682594299,0.9728636741638184,0.9716565608978271,0.08930158615112305,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,delete,Case_2_Medicine_Swedish_summary_delete_2.csv,roberta-large,0.9380149841308594,0.9477202892303467,0.9428426623344421,0.08930158615112305,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,delete,Case_2_Medicine_Swedish_summary_delete_3.csv,roberta-large,0.9026904702186584,0.9146108031272888,0.908611536026001,0.08930158615112305,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,modify,Case_2_Medicine_Swedish_summary_mod_1.csv,roberta-large,0.9823309779167175,0.9818822145462036,0.9821065664291382,0.2342911660671234,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,modify,Case_2_Medicine_Swedish_summary_mod_2.csv,roberta-large,0.9408795833587646,0.9396178722381592,0.9402483105659485,0.2342911660671234,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,modify,Case_2_Medicine_Swedish_summary_mod_3.csv,roberta-large,0.8911798596382141,0.8938009738922119,0.8924884796142578,0.3505857288837433,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,synonyms,Case_2_Medicine_Swedish_summary_synonyms_1.csv,roberta-large,0.9775996208190918,0.9773286581039429,0.9774640798568726,0.2748167812824249,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,synonyms,Case_2_Medicine_Swedish_summary_synonyms_2.csv,roberta-large,0.9705591201782227,0.9703837633132935,0.9704714417457581,0.2748167812824249,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_2,swedish,synonyms,Case_2_Medicine_Swedish_summary_synonyms_3.csv,roberta-large,0.9705591201782227,0.9703837633132935,0.9704714417457581,0.2748167812824249,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,original,Case_1_Medicine_Swedish_summary.csv,roberta-large,1.0,1.0,1.0,0.807556688785553,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,delete,Case_1_Medicine_Swedish_summary_delete_1.csv,roberta-large,0.9669762849807739,0.9700711965560913,0.9685212969779968,0.43468886613845825,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,delete,Case_1_Medicine_Swedish_summary_delete_2.csv,roberta-large,0.9526147842407227,0.9390683174133301,0.9457930326461792,0.43468886613845825,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,delete,Case_1_Medicine_Swedish_summary_delete_3.csv,roberta-large,0.9520735144615173,0.924659788608551,0.9381664395332336,0.2726362943649292,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,modify,Case_1_Medicine_Swedish_summary_mod_1.csv,roberta-large,0.9688906669616699,0.9687125086784363,0.9688015580177307,0.7090873122215271,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,modify,Case_1_Medicine_Swedish_summary_mod_2.csv,roberta-large,0.96295565366745,0.9617910981178284,0.9623730182647705,0.3806702494621277,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,modify,Case_1_Medicine_Swedish_summary_mod_3.csv,roberta-large,0.9274318218231201,0.9268392324447632,0.9271354675292969,0.29483652114868164,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,synonyms,Case_1_Medicine_Swedish_summary_synonyms_1.csv,roberta-large,0.9738596677780151,0.9754717946052551,0.9746650457382202,0.44502711296081543,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,synonyms,Case_1_Medicine_Swedish_summary_synonyms_2.csv,roberta-large,0.9640913009643555,0.9672449231147766,0.9656655788421631,0.06904442608356476,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
medicine_1,swedish,synonyms,Case_1_Medicine_Swedish_summary_synonyms_3.csv,roberta-large,0.9637579917907715,0.9670799970626831,0.9654161334037781,0.06904442608356476,/Users/alexandradahlberg/hf-models/bleurt-base-128,mps,cpu
